"","vouch0","sex_name","match_i","match_ic","match_i7","age","phone","checkid","math","read","match_ic7","readcens1","readcens10","mathcens1","mathcens10"
"3123",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3124",1,1,1,1,1,13,1,1,45,51,1,51,51,45,45
"3125",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3126",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3127",1,1,1,0,1,13,1,1,47,46,0,46,46,47,47
"3128",1,1,1,1,1,13,1,1,45,56,1,56,56,45,45
"3129",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3130",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3131",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3132",1,1,1,1,1,13,1,1,47,51,1,51,51,47,47
"3133",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3134",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3135",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3136",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3137",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3138",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3139",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3140",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3141",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3142",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3143",1,1,1,1,0,13,1,1,43,38,0,38,40,43,43
"3144",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3145",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3146",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3147",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3148",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3149",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3150",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3151",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3152",1,1,1,1,1,13,1,1,45,50,1,50,50,45,45
"3153",1,1,1,1,1,13,1,1,43,47,1,47,47,43,43
"3154",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3155",1,1,1,1,1,13,1,1,48,50,1,50,50,48,48
"3156",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3157",1,1,1,1,1,13,1,1,47,51,1,51,51,47,47
"3158",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3159",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3160",1,1,1,1,1,13,1,1,48,46,1,46,46,48,48
"3161",1,1,1,1,1,13,1,1,42,52,1,52,52,42,42
"3162",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3163",1,1,1,1,0,13,1,1,40,52,0,52,52,40,40
"3164",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3165",1,1,1,0,1,13,1,1,47,54,0,54,54,47,47
"3166",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3167",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3168",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3169",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3170",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3171",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3172",1,1,1,1,1,13,1,1,47,40,1,40,40,47,47
"3173",1,1,1,1,1,13,1,1,35,38,1,38,40,35,35.0000038146973
"3174",1,1,1,1,0,13,1,1,43.2419357299805,46.5161285400391,0,46.5161285400391,46.5161285400391,43.2419357299805,43.2419357299805
"3175",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3176",1,1,1,1,1,13,1,1,55,59,1,59,59,55,55
"3177",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3178",1,1,1,1,1,13,1,1,43.2419357299805,46.5161285400391,1,46.5161285400391,46.5161285400391,43.2419357299805,43.2419357299805
"3179",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3180",1,1,1,1,1,13,1,1,0,0,1,32,40,32,35.0000038146973
"3181",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3182",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3183",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3184",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3185",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3186",1,1,1,1,1,13,1,1,52,46,1,46,46,52,52
"3187",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3188",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3189",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3190",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3191",1,1,1,1,1,13,1,1,37,38,1,38,40,37,37
"3192",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3193",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3194",1,1,1,1,1,13,1,1,37,34,1,34,40,37,37
"3195",1,1,1,0,0,13,1,1,44,44,0,44,44,44,44
"3196",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3197",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3198",1,1,1,1,1,13,1,1,52,46,1,46,46,52,52
"3199",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3200",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3201",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3202",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3203",1,1,1,1,1,13,1,1,43,48,1,48,48,43,43
"3204",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3205",1,1,1,1,1,13,1,1,35,40,1,40,40,35,35.0000038146973
"3206",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3207",1,1,1,1,1,13,1,1,43.2419357299805,46.5161285400391,1,46.5161285400391,46.5161285400391,43.2419357299805,43.2419357299805
"3208",1,1,1,1,1,13,1,1,42,48,1,48,48,42,42
"3209",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3210",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3211",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3212",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3213",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3214",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3215",1,1,1,1,1,13,1,1,45,47,1,47,47,45,45
"3216",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3217",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3218",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3219",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3220",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3221",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3222",1,1,1,1,1,13,1,1,35,48,1,48,48,35,35.0000038146973
"3223",1,1,1,0,1,13,0,1,45,44,0,44,44,45,45
"3224",1,1,1,1,1,13,1,1,45,50,1,50,50,45,45
"3225",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3226",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3227",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3228",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3229",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3230",1,1,1,1,1,13,1,1,52,41,1,41,41,52,52
"3231",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3232",1,1,1,1,1,13,1,1,43,36,1,36,40,43,43
"3233",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3234",1,1,1,1,1,13,0,1,43.2419357299805,46.5161285400391,1,46.5161285400391,46.5161285400391,43.2419357299805,43.2419357299805
"3235",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3236",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3237",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3238",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3239",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3240",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3241",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3242",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3243",1,1,1,1,1,13,1,1,43,48,1,48,48,43,43
"3244",1,1,0,0,0,13,1,0,0,0,0,32,40,32,35.0000038146973
"3245",1,1,1,1,1,13,1,1,50,56,1,56,56,50,50
"3246",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3247",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3248",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3249",1,1,1,1,1,13,1,1,39,46,1,46,46,39,39
"3250",1,1,1,1,1,13,1,1,45,46,1,46,46,45,45
"3251",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3252",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3253",1,1,1,0,1,13,1,1,45,47,0,47,47,45,45
"3254",1,1,1,1,1,13,0,1,45,50,1,50,50,45,45
"3255",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3256",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3257",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3258",1,1,1,1,1,13,1,1,42,34,1,34,40,42,42
"3259",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3260",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3261",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3262",1,1,1,1,1,13,0,1,40,43,1,43,43,40,40
"3263",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3264",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3265",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3266",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3267",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3268",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3269",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3270",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3271",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3272",1,1,0,0,0,13,0,1,0,0,0,32,40,32,35.0000038146973
"3273",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3274",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3275",1,1,1,1,1,13,1,1,39,50,1,50,50,39,39
"3276",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3277",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3278",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3279",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3280",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3281",1,1,0,0,0,13,1,1,0,0,0,32,40,32,35.0000038146973
"3282",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3283",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3284",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3285",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3286",1,0,1,1,1,14,1,1,39,48,1,48,48,39,39
"3287",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3288",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3289",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3290",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3291",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3292",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3293",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3294",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3295",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3296",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3297",1,0,1,1,1,14,1,1,39,48,1,48,48,39,39
"3298",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3299",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3300",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3301",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3302",1,0,1,0,1,14,1,1,42.75,43.125,0,43.125,43.125,42.75,42.75
"3303",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3304",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3305",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3306",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3307",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3308",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3309",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3310",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3311",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3312",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3313",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3314",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3315",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3316",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3317",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3318",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3319",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3320",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3321",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3322",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3323",1,0,1,1,1,14,1,1,45,44,1,44,44,45,45
"3324",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3325",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3326",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3327",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3328",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3329",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3330",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3331",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3332",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3333",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3334",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3335",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3336",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3337",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3338",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3339",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3340",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3341",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3342",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3343",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3344",1,0,1,1,0,14,1,1,42.75,43.125,0,43.125,43.125,42.75,42.75
"3345",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3346",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3347",1,0,0,0,0,14,0,0,0,0,0,32,40,32,35.0000038146973
"3348",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3349",1,0,1,1,1,14,1,1,50,36,1,36,40,50,50
"3350",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3351",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3352",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3353",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3354",1,0,1,1,1,14,1,1,32,43,1,43,43,32,35.0000038146973
"3355",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3356",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3357",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3358",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3359",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3360",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3361",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3362",1,0,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
"3363",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3364",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3365",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3366",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3367",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3368",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3369",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3370",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3371",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3372",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3373",1,0,1,1,0,14,0,1,47,40,0,40,40,47,47
"3374",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3375",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3376",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3377",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3378",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3379",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3380",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3381",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3382",1,0,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
"3383",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3384",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3385",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3386",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3387",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3388",1,0,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
"3389",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3390",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3391",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3392",1,0,1,0,1,14,1,1,42.75,43.125,0,43.125,43.125,42.75,42.75
"3393",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3394",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3395",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3396",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3397",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3398",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3399",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3400",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3401",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3402",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3403",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3404",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3405",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3406",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3407",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3408",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3409",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3410",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3411",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3412",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3413",1,0,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
"3414",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3415",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3416",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3417",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3418",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3419",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3420",1,0,1,1,1,14,1,1,42,50,1,50,50,42,42
"3421",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3422",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3423",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3424",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3425",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3426",1,0,1,1,1,14,1,1,48,36,1,36,40,48,48
"3427",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3428",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3429",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3430",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3431",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3432",1,0,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3433",1,0,1,1,1,14,1,1,0,0,1,32,40,32,35.0000038146973
"3434",1,0,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3435",1,1,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3436",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3437",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3438",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3439",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3440",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3441",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3442",1,1,0,0,0,14,0,0,0,0,0,32,40,32,35.0000038146973
"3443",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3444",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3445",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3446",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3447",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3448",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3449",1,1,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3450",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3451",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3452",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3453",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3454",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3455",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3456",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3457",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3458",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3459",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3460",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3461",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3462",1,1,0,0,0,14,0,1,0,0,0,32,40,32,35.0000038146973
"3463",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3464",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3465",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3466",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3467",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3468",1,1,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
"3469",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3470",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3471",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3472",1,1,0,0,0,14,1,1,0,0,0,32,40,32,35.0000038146973
"3473",1,1,0,0,0,14,1,0,0,0,0,32,40,32,35.0000038146973
